psu,lon,lat,str_datetime_sent_hr,power_state
41,69.60020189,38.69467064,1/22/17 21:00,1
58,68.71908336,38.02825677,1/22/17 21:00,1
128,68.6559113,39.71858992,1/22/17 21:00,1
33,68.96713296,38.52478685,1/22/17 21:00,1
14,68.81596074,38.55906902,1/22/17 21:00,0
60,68.85812916,37.78894028,1/22/17 21:00,1
65,69.02856188,38.20481524,1/22/17 21:00,1
82,69.76746055,37.88558084,1/22/17 21:00,1
77,68.14991287,37.2103631,1/22/17 21:00,1
13,68.7884001,38.55603113,1/22/17 21:00,1
138,70.41509686,40.29681632,1/22/17 21:00,1
15,68.86685625,38.6767802,1/22/17 21:00,1
83,69.86078544,38.05089098,1/22/17 21:00,1
115,69.67319595,40.25527461,1/22/17 21:00,1
100,69.48918127,38.20394327,1/22/17 21:00,1
81,67.98130548,37.30840119,1/22/17 21:00,1
40,69.23020602,38.53039006,1/22/17 21:00,1
103,69.59013445,40.2894689,1/22/17 21:00,1
38,69.07644209,38.59496787,1/22/17 21:00,1
52,68.65960657,37.7954733,1/22/17 21:00,1
75,69.09934775,37.25032806,1/22/17 21:00,1
61,68.80761501,38.07205583,1/22/17 21:00,1
19,68.52237609,38.5038854,1/22/17 21:00,1
80,68.19332619,37.41367716,1/22/17 21:00,1
18,68.48375532,38.56839889,1/22/17 21:00,1
6,68.73924146,38.57470073,1/22/17 21:00,1
110,69.80406909,40.23579195,1/22/17 21:00,1
88,69.55226138,37.7778347,1/22/17 21:00,1
126,69.45667544,40.16107849,1/22/17 21:00,1
139,70.42780818,40.30465143,1/22/17 21:00,1
93,69.42917184,37.57537252,1/22/17 21:00,1
34,68.96256182,38.49564397,1/22/17 21:00,1
96,69.2479133,38.4025367,1/22/17 21:00,1
16,68.54355895,38.53150235,1/22/17 21:00,1
2,68.774906,38.564038,1/22/17 21:00,1
91,69.8403121,37.91703144,1/22/17 21:00,1
149,71.30864433,37.92512307,1/22/17 21:00,1
117,69.81074747,40.1972635,1/22/17 21:00,1
73,69.08546113,37.24364286,1/22/17 21:00,1
132,68.92031645,39.97013038,1/22/17 21:00,1
137,70.57960926,40.14345155,1/22/17 21:00,0
57,68.69857778,37.9799092,1/22/17 21:00,1
70,68.6400463,37.459768,1/22/17 21:00,1
90,70.04056817,37.84226291,1/22/17 21:00,1
118,69.31297571,40.42845521,1/22/17 21:00,1
56,68.74439172,37.81553283,1/22/17 21:00,1
150,72.3365791,37.6991956,1/22/17 21:00,1
121,70.31425664,40.64793346,1/22/17 21:00,1
63,68.75491381,37.9556626,1/22/17 21:00,1
42,69.881006,38.805994,1/22/17 21:00,1
102,69.52373659,38.23247809,1/22/17 21:00,1
72,68.4508572,37.23293107,1/22/17 21:00,1
134,68.97526276,39.97441343,1/22/17 21:00,1
85,69.75333527,37.83212437,1/22/17 21:00,1
51,68.77390882,37.84206577,1/22/17 21:00,1
69,68.6868894,37.35688317,1/22/17 21:00,1
71,68.6462805,37.40372895,1/22/17 21:00,1
31,68.95720896,38.60003017,1/22/17 21:00,1
21,38.53356644,68.86214562,1/22/17 21:00,1
64,68.87067983,38.24035306,1/22/17 21:00,1
147,71.55659149,37.50950569,1/22/17 21:00,1
4,68.72877443,38.57967732,1/22/17 21:00,1
67,68.6569064,37.58924053,1/22/17 21:00,1
120,70.31951771,40.57288773,1/22/17 21:00,1
43,69.910987,38.940772,1/22/17 21:00,1
92,69.39582162,37.49128418,1/22/17 21:00,1
39,69.31359849,38.52606983,1/22/17 21:00,1
55,68.73884439,37.69947193,1/22/17 21:00,1
20,68.52939437,38.55873364,1/22/17 21:00,1
101,69.52344847,38.23299811,1/22/17 21:00,1
53,68.7999408,37.8346545,1/22/17 21:00,1
124,69.11302042,40.03337271,1/22/17 21:00,1
30,69.01548721,38.55209124,1/22/17 21:00,1
36,69.01519291,38.51117298,1/22/17 21:00,1
7,68.74557007,38.55727731,1/22/17 21:00,1
142,67.67146515,39.25535144,1/22/17 21:00,1
94,69.38576119,37.5294611,1/22/17 21:00,1
68,68.5832346,37.63572102,1/22/17 21:00,1
141,67.85106303,39.39133879,1/22/17 21:00,1
50,68.77796122,37.84467432,1/22/17 21:00,1
29,68.33198449,38.53176612,1/22/17 21:00,1
11,68.76102143,38.51681346,1/22/17 21:00,1
35,69.07583472,38.56390512,1/23/17 21:00,1
113,69.945693,40.432452,1/23/17 21:00,1
140,67.62777045,39.49913741,1/23/17 21:00,0
97,69.75608917,38.35540909,1/23/17 21:00,1
47,70.09071,38.995396,1/23/17 21:00,1
95,69.32308828,38.38970314,1/23/17 21:00,1
87,69.63650438,37.7953963,1/23/17 21:00,1
17,68.61052693,38.61767572,1/23/17 21:00,1
27,68.32935054,38.62285729,1/23/17 21:00,1
25,68.25983787,38.5414872,1/23/17 21:00,1
84,69.75446875,37.87022935,1/23/17 21:00,1
145,68.45320176,39.43037903,1/23/17 21:00,1
9,68.75332267,38.55576436,1/23/17 21:00,1
26,68.18750132,38.48957339,1/23/17 21:00,1
49,71.409352,39.349395,1/23/17 21:00,1
59,68.75694527,37.80499072,1/23/17 21:00,1
32,68.97934982,38.57005028,1/23/17 21:00,1
133,69.02077232,39.91072535,1/23/17 21:00,1
114,69.74909834,40.21390409,1/23/17 21:00,1
131,69.02904727,39.97079798,1/23/17 21:00,1
5,68.74031481,38.57471938,1/23/17 21:00,1
144,67.7189012,39.48637049,1/23/17 21:00,1
119,69.30387624,40.48528505,1/23/17 21:00,1
86,69.76269966,37.88144998,1/23/17 21:00,1
146,70.02596037,39.44865274,1/23/17 21:00,1
41,69.60020189,38.69467064,1/23/17 21:00,1
58,68.71908336,38.02825677,1/23/17 21:00,0
128,68.6559113,39.71858992,1/23/17 21:00,1
33,68.96713296,38.52478685,1/23/17 21:00,1
14,68.81596074,38.55906902,1/23/17 21:00,0
60,68.85812916,37.78894028,1/23/17 21:00,1
65,69.02856188,38.20481524,1/23/17 21:00,1
82,69.76746055,37.88558084,1/23/17 21:00,1
77,68.14991287,37.2103631,1/23/17 21:00,1
13,68.7884001,38.55603113,1/23/17 21:00,1
138,70.41509686,40.29681632,1/23/17 21:00,1
15,68.86685625,38.6767802,1/23/17 21:00,1
115,69.67319595,40.25527461,1/23/17 21:00,1
100,69.48918127,38.20394327,1/23/17 21:00,1
81,67.98130548,37.30840119,1/23/17 21:00,1
40,69.23020602,38.53039006,1/23/17 21:00,1
38,69.07644209,38.59496787,1/23/17 21:00,1
52,68.65960657,37.7954733,1/23/17 21:00,1
75,69.09934775,37.25032806,1/23/17 21:00,1
61,68.80761501,38.07205583,1/23/17 21:00,1
80,68.19332619,37.41367716,1/23/17 21:00,0
18,68.48375532,38.56839889,1/23/17 21:00,1
6,68.73924146,38.57470073,1/23/17 21:00,1
110,69.80406909,40.23579195,1/23/17 21:00,1
88,69.55226138,37.7778347,1/23/17 21:00,1
126,69.45667544,40.16107849,1/23/17 21:00,1
44,70.235062,39.095214,1/23/17 21:00,1
139,70.42780818,40.30465143,1/23/17 21:00,1
93,69.42917184,37.57537252,1/23/17 21:00,1
34,68.96256182,38.49564397,1/23/17 21:00,1
96,69.2479133,38.4025367,1/23/17 21:00,1
16,68.54355895,38.53150235,1/23/17 21:00,1
2,68.774906,38.564038,1/23/17 21:00,1
91,69.8403121,37.91703144,1/23/17 21:00,1
149,71.30864433,37.92512307,1/23/17 21:00,1
117,69.81074747,40.1972635,1/23/17 21:00,1
73,69.08546113,37.24364286,1/23/17 21:00,1
132,68.92031645,39.97013038,1/23/17 21:00,1
137,70.57960926,40.14345155,1/23/17 21:00,0
57,68.69857778,37.9799092,1/23/17 21:00,1
130,68.95339277,39.88734071,1/23/17 21:00,1
70,68.6400463,37.459768,1/23/17 21:00,1
90,70.04056817,37.84226291,1/23/17 21:00,1
118,69.31297571,40.42845521,1/23/17 21:00,1
56,68.74439172,37.81553283,1/23/17 21:00,1
150,72.3365791,37.6991956,1/23/17 21:00,1
121,70.31425664,40.64793346,1/23/17 21:00,1
23,68.79487933,38.43434449,1/23/17 21:00,1
63,68.75491381,37.9556626,1/23/17 21:00,1
42,69.881006,38.805994,1/23/17 21:00,1
102,69.52373659,38.23247809,1/23/17 21:00,0
72,68.4508572,37.23293107,1/23/17 21:00,1
125,69.33312537,40.17681836,1/23/17 21:00,1
134,68.97526276,39.97441343,1/23/17 21:00,1
85,69.75333527,37.83212437,1/23/17 21:00,1
51,68.77390882,37.84206577,1/23/17 21:00,1
69,68.6868894,37.35688317,1/23/17 21:00,1
54,68.52974017,37.62056332,1/23/17 21:00,1
71,68.6462805,37.40372895,1/23/17 21:00,1
31,68.95720896,38.60003017,1/23/17 21:00,1
21,38.53356644,68.86214562,1/23/17 21:00,1
64,68.87067983,38.24035306,1/23/17 21:00,1
147,71.55659149,37.50950569,1/23/17 21:00,1
4,68.72877443,38.57967732,1/23/17 21:00,1
67,68.6569064,37.58924053,1/23/17 21:00,1
120,70.31951771,40.57288773,1/23/17 21:00,1
127,68.66963983,40.14156389,1/23/17 21:00,1
43,69.910987,38.940772,1/23/17 21:00,1
92,69.39582162,37.49128418,1/23/17 21:00,1
39,69.31359849,38.52606983,1/23/17 21:00,1
55,68.73884439,37.69947193,1/23/17 21:00,1
101,69.52344847,38.23299811,1/23/17 21:00,1
53,68.7999408,37.8346545,1/23/17 21:00,1
124,69.11302042,40.03337271,1/23/17 21:00,1
30,69.01548721,38.55209124,1/23/17 21:00,1
36,69.01519291,38.51117298,1/23/17 21:00,1
7,68.74557007,38.55727731,1/23/17 21:00,1
142,67.67146515,39.25535144,1/23/17 21:00,1
94,69.38576119,37.5294611,1/23/17 21:00,1
68,68.5832346,37.63572102,1/23/17 21:00,1
141,67.85106303,39.39133879,1/23/17 21:00,1
50,68.77796122,37.84467432,1/23/17 21:00,1
29,68.33198449,38.53176612,1/23/17 21:00,1
11,68.76102143,38.51681346,1/23/17 21:00,1
35,69.07583472,38.56390512,1/24/17 20:00,1
113,69.945693,40.432452,1/24/17 20:00,1
140,67.62777045,39.49913741,1/24/17 20:00,0
97,69.75608917,38.35540909,1/24/17 20:00,1
47,70.09071,38.995396,1/24/17 20:00,1
107,69.70756918,40.22811016,1/24/17 20:00,0
95,69.32308828,38.38970314,1/24/17 20:00,1
87,69.63650438,37.7953963,1/24/17 20:00,1
37,69.00756093,38.63505835,1/24/17 20:00,1
17,68.61052693,38.61767572,1/24/17 20:00,1
27,68.32935054,38.62285729,1/24/17 20:00,1
25,68.25983787,38.5414872,1/24/17 20:00,1
84,69.75446875,37.87022935,1/24/17 20:00,1
145,68.45320176,39.43037903,1/24/17 20:00,1
9,68.75332267,38.55576436,1/24/17 20:00,1
26,68.18750132,38.48957339,1/24/17 20:00,1
76,68.1425386,37.26728663,1/24/17 20:00,1
49,71.409352,39.349395,1/24/17 20:00,1
32,68.97934982,38.57005028,1/24/17 20:00,1
133,69.02077232,39.91072535,1/24/17 20:00,1
114,69.74909834,40.21390409,1/24/17 20:00,1
131,69.02904727,39.97079798,1/24/17 20:00,1
5,68.74031481,38.57471938,1/24/17 20:00,1
144,67.7189012,39.48637049,1/24/17 20:00,1
119,69.30387624,40.48528505,1/24/17 20:00,1
86,69.76269966,37.88144998,1/24/17 20:00,1
146,70.02596037,39.44865274,1/24/17 20:00,1
41,69.60020189,38.69467064,1/24/17 20:00,1
58,68.71908336,38.02825677,1/24/17 20:00,1
128,68.6559113,39.71858992,1/24/17 20:00,1
33,68.96713296,38.52478685,1/24/17 20:00,1
60,68.85812916,37.78894028,1/24/17 20:00,1
65,69.02856188,38.20481524,1/24/17 20:00,1
82,69.76746055,37.88558084,1/24/17 20:00,1
77,68.14991287,37.2103631,1/24/17 20:00,1
13,68.7884001,38.55603113,1/24/17 20:00,1
138,70.41509686,40.29681632,1/24/17 20:00,1
15,68.86685625,38.6767802,1/24/17 20:00,1
83,69.86078544,38.05089098,1/24/17 20:00,1
115,69.67319595,40.25527461,1/24/17 20:00,1
100,69.48918127,38.20394327,1/24/17 20:00,1
81,67.98130548,37.30840119,1/24/17 20:00,1
40,69.23020602,38.53039006,1/24/17 20:00,1
38,69.07644209,38.59496787,1/24/17 20:00,1
75,69.09934775,37.25032806,1/24/17 20:00,1
61,68.80761501,38.07205583,1/24/17 20:00,1
19,68.52237609,38.5038854,1/24/17 20:00,1
80,68.19332619,37.41367716,1/24/17 20:00,1
18,68.48375532,38.56839889,1/24/17 20:00,1
6,68.73924146,38.57470073,1/24/17 20:00,1
110,69.80406909,40.23579195,1/24/17 20:00,1
88,69.55226138,37.7778347,1/24/17 20:00,1
126,69.45667544,40.16107849,1/24/17 20:00,1
139,70.42780818,40.30465143,1/24/17 20:00,1
93,69.42917184,37.57537252,1/24/17 20:00,1
34,68.96256182,38.49564397,1/24/17 20:00,1
96,69.2479133,38.4025367,1/24/17 20:00,1
16,68.54355895,38.53150235,1/24/17 20:00,1
2,68.774906,38.564038,1/24/17 20:00,1
91,69.8403121,37.91703144,1/24/17 20:00,1
149,71.30864433,37.92512307,1/24/17 20:00,1
117,69.81074747,40.1972635,1/24/17 20:00,1
73,69.08546113,37.24364286,1/24/17 20:00,1
132,68.92031645,39.97013038,1/24/17 20:00,1
137,70.57960926,40.14345155,1/24/17 20:00,0
57,68.69857778,37.9799092,1/24/17 20:00,1
90,70.04056817,37.84226291,1/24/17 20:00,1
118,69.31297571,40.42845521,1/24/17 20:00,1
56,68.74439172,37.81553283,1/24/17 20:00,1
121,70.31425664,40.64793346,1/24/17 20:00,1
23,68.79487933,38.43434449,1/24/17 20:00,1
42,69.881006,38.805994,1/24/17 20:00,1
72,68.4508572,37.23293107,1/24/17 20:00,1
125,69.33312537,40.17681836,1/24/17 20:00,1
134,68.97526276,39.97441343,1/24/17 20:00,1
111,69.65226746,40.28255265,1/24/17 20:00,1
85,69.75333527,37.83212437,1/24/17 20:00,1
51,68.77390882,37.84206577,1/24/17 20:00,1
69,68.6868894,37.35688317,1/24/17 20:00,1
54,68.52974017,37.62056332,1/24/17 20:00,1
71,68.6462805,37.40372895,1/24/17 20:00,1
31,68.95720896,38.60003017,1/24/17 20:00,1
148,72.16326079,38.10514726,1/24/17 20:00,1
21,38.53356644,68.86214562,1/24/17 20:00,1
64,68.87067983,38.24035306,1/24/17 20:00,1
147,71.55659149,37.50950569,1/24/17 20:00,1
4,68.72877443,38.57967732,1/24/17 20:00,1
67,68.6569064,37.58924053,1/24/17 20:00,1
120,70.31951771,40.57288773,1/24/17 20:00,1
127,68.66963983,40.14156389,1/24/17 20:00,1
43,69.910987,38.940772,1/24/17 20:00,1
92,69.39582162,37.49128418,1/24/17 20:00,1
39,69.31359849,38.52606983,1/24/17 20:00,1
55,68.73884439,37.69947193,1/24/17 20:00,1
101,69.52344847,38.23299811,1/24/17 20:00,1
53,68.7999408,37.8346545,1/24/17 20:00,1
124,69.11302042,40.03337271,1/24/17 20:00,1
30,69.01548721,38.55209124,1/24/17 20:00,1
7,68.74557007,38.55727731,1/24/17 20:00,1
142,67.67146515,39.25535144,1/24/17 20:00,0
94,69.38576119,37.5294611,1/24/17 20:00,1
68,68.5832346,37.63572102,1/24/17 20:00,1
141,67.85106303,39.39133879,1/24/17 20:00,1
50,68.77796122,37.84467432,1/24/17 20:00,1
29,68.33198449,38.53176612,1/24/17 20:00,1
11,68.76102143,38.51681346,1/24/17 20:00,1
35,69.07583472,38.56390512,1/25/17 20:00,1
113,69.945693,40.432452,1/25/17 20:00,1
140,67.62777045,39.49913741,1/25/17 20:00,0
47,70.09071,38.995396,1/25/17 20:00,1
95,69.32308828,38.38970314,1/25/17 20:00,1
87,69.63650438,37.7953963,1/25/17 20:00,1
37,69.00756093,38.63505835,1/25/17 20:00,1
17,68.61052693,38.61767572,1/25/17 20:00,1
27,68.32935054,38.62285729,1/25/17 20:00,1
25,68.25983787,38.5414872,1/25/17 20:00,1
84,69.75446875,37.87022935,1/25/17 20:00,1
145,68.45320176,39.43037903,1/25/17 20:00,1
9,68.75332267,38.55576436,1/25/17 20:00,1
26,68.18750132,38.48957339,1/25/17 20:00,1
76,68.1425386,37.26728663,1/25/17 20:00,1
49,71.409352,39.349395,1/25/17 20:00,1
32,68.97934982,38.57005028,1/25/17 20:00,1
133,69.02077232,39.91072535,1/25/17 20:00,1
114,69.74909834,40.21390409,1/25/17 20:00,1
131,69.02904727,39.97079798,1/25/17 20:00,1
5,68.74031481,38.57471938,1/25/17 20:00,1
144,67.7189012,39.48637049,1/25/17 20:00,0
86,69.76269966,37.88144998,1/25/17 20:00,1
146,70.02596037,39.44865274,1/25/17 20:00,0
41,69.60020189,38.69467064,1/25/17 20:00,1
58,68.71908336,38.02825677,1/25/17 20:00,1
128,68.6559113,39.71858992,1/25/17 20:00,1
33,68.96713296,38.52478685,1/25/17 20:00,1
14,68.81596074,38.55906902,1/25/17 20:00,0
60,68.85812916,37.78894028,1/25/17 20:00,1
65,69.02856188,38.20481524,1/25/17 20:00,1
82,69.76746055,37.88558084,1/25/17 20:00,1
77,68.14991287,37.2103631,1/25/17 20:00,1
138,70.41509686,40.29681632,1/25/17 20:00,1
15,68.86685625,38.6767802,1/25/17 20:00,1
83,69.86078544,38.05089098,1/25/17 20:00,1
115,69.67319595,40.25527461,1/25/17 20:00,1
135,68.73296331,39.70628987,1/25/17 20:00,1
100,69.48918127,38.20394327,1/25/17 20:00,1
81,67.98130548,37.30840119,1/25/17 20:00,1
40,69.23020602,38.53039006,1/25/17 20:00,1
38,69.07644209,38.59496787,1/25/17 20:00,1
52,68.65960657,37.7954733,1/25/17 20:00,1
75,69.09934775,37.25032806,1/25/17 20:00,1
61,68.80761501,38.07205583,1/25/17 20:00,1
19,68.52237609,38.5038854,1/25/17 20:00,1
80,68.19332619,37.41367716,1/25/17 20:00,1
18,68.48375532,38.56839889,1/25/17 20:00,1
6,68.73924146,38.57470073,1/25/17 20:00,1
110,69.80406909,40.23579195,1/25/17 20:00,1
88,69.55226138,37.7778347,1/25/17 20:00,1
126,69.45667544,40.16107849,1/25/17 20:00,1
44,70.235062,39.095214,1/25/17 20:00,1
139,70.42780818,40.30465143,1/25/17 20:00,1
93,69.42917184,37.57537252,1/25/17 20:00,1
34,68.96256182,38.49564397,1/25/17 20:00,1
96,69.2479133,38.4025367,1/25/17 20:00,1
16,68.54355895,38.53150235,1/25/17 20:00,1
2,68.774906,38.564038,1/25/17 20:00,1
91,69.8403121,37.91703144,1/25/17 20:00,1
149,71.30864433,37.92512307,1/25/17 20:00,1
117,69.81074747,40.1972635,1/25/17 20:00,1
73,69.08546113,37.24364286,1/25/17 20:00,1
132,68.92031645,39.97013038,1/25/17 20:00,1
137,70.57960926,40.14345155,1/25/17 20:00,0
57,68.69857778,37.9799092,1/25/17 20:00,1
70,68.6400463,37.459768,1/25/17 20:00,1
90,70.04056817,37.84226291,1/25/17 20:00,1
118,69.31297571,40.42845521,1/25/17 20:00,1
56,68.74439172,37.81553283,1/25/17 20:00,1
150,72.3365791,37.6991956,1/25/17 20:00,1
121,70.31425664,40.64793346,1/25/17 20:00,1
23,68.79487933,38.43434449,1/25/17 20:00,1
63,68.75491381,37.9556626,1/25/17 20:00,1
42,69.881006,38.805994,1/25/17 20:00,1
102,69.52373659,38.23247809,1/25/17 20:00,1
72,68.4508572,37.23293107,1/25/17 20:00,1
134,68.97526276,39.97441343,1/25/17 20:00,1
111,69.65226746,40.28255265,1/25/17 20:00,1
85,69.75333527,37.83212437,1/25/17 20:00,1
51,68.77390882,37.84206577,1/25/17 20:00,1
69,68.6868894,37.35688317,1/25/17 20:00,1
54,68.52974017,37.62056332,1/25/17 20:00,1
71,68.6462805,37.40372895,1/25/17 20:00,1
31,68.95720896,38.60003017,1/25/17 20:00,1
148,72.16326079,38.10514726,1/25/17 20:00,1
21,38.53356644,68.86214562,1/25/17 20:00,1
64,68.87067983,38.24035306,1/25/17 20:00,1
147,71.55659149,37.50950569,1/25/17 20:00,1
4,68.72877443,38.57967732,1/25/17 20:00,1
67,68.6569064,37.58924053,1/25/17 20:00,1
120,70.31951771,40.57288773,1/25/17 20:00,1
127,68.66963983,40.14156389,1/25/17 20:00,1
43,69.910987,38.940772,1/25/17 20:00,1
92,69.39582162,37.49128418,1/25/17 20:00,1
39,69.31359849,38.52606983,1/25/17 20:00,1
55,68.73884439,37.69947193,1/25/17 20:00,1
101,69.52344847,38.23299811,1/25/17 20:00,1
53,68.7999408,37.8346545,1/25/17 20:00,1
124,69.11302042,40.03337271,1/25/17 20:00,1
30,69.01548721,38.55209124,1/25/17 20:00,1
7,68.74557007,38.55727731,1/25/17 20:00,1
142,67.67146515,39.25535144,1/25/17 20:00,1
94,69.38576119,37.5294611,1/25/17 20:00,1
68,68.5832346,37.63572102,1/25/17 20:00,1
141,67.85106303,39.39133879,1/25/17 20:00,0
50,68.77796122,37.84467432,1/25/17 20:00,1
29,68.33198449,38.53176612,1/25/17 20:00,1
11,68.76102143,38.51681346,1/25/17 20:00,1
35,69.07583472,38.56390512,1/25/17 22:00,1
113,69.945693,40.432452,1/25/17 22:00,1
140,67.62777045,39.49913741,1/25/17 22:00,0
47,70.09071,38.995396,1/25/17 22:00,1
95,69.32308828,38.38970314,1/25/17 22:00,1
87,69.63650438,37.7953963,1/25/17 22:00,1
37,69.00756093,38.63505835,1/25/17 22:00,1
17,68.61052693,38.61767572,1/25/17 22:00,1
27,68.32935054,38.62285729,1/25/17 22:00,1
25,68.25983787,38.5414872,1/25/17 22:00,1
84,69.75446875,37.87022935,1/25/17 22:00,1
145,68.45320176,39.43037903,1/25/17 22:00,1
9,68.75332267,38.55576436,1/25/17 22:00,1
26,68.18750132,38.48957339,1/25/17 22:00,1
76,68.1425386,37.26728663,1/25/17 22:00,1
49,71.409352,39.349395,1/25/17 22:00,1
32,68.97934982,38.57005028,1/25/17 22:00,1
133,69.02077232,39.91072535,1/25/17 22:00,1
114,69.74909834,40.21390409,1/25/17 22:00,1
131,69.02904727,39.97079798,1/25/17 22:00,1
5,68.74031481,38.57471938,1/25/17 22:00,1
144,67.7189012,39.48637049,1/25/17 22:00,1
86,69.76269966,37.88144998,1/25/17 22:00,1
146,70.02596037,39.44865274,1/25/17 22:00,1
41,69.60020189,38.69467064,1/25/17 22:00,1
58,68.71908336,38.02825677,1/25/17 22:00,1
128,68.6559113,39.71858992,1/25/17 22:00,1
33,68.96713296,38.52478685,1/25/17 22:00,1
14,68.81596074,38.55906902,1/25/17 22:00,0
60,68.85812916,37.78894028,1/25/17 22:00,1
65,69.02856188,38.20481524,1/25/17 22:00,1
82,69.76746055,37.88558084,1/25/17 22:00,1
77,68.14991287,37.2103631,1/25/17 22:00,1
13,68.7884001,38.55603113,1/25/17 22:00,1
138,70.41509686,40.29681632,1/25/17 22:00,1
15,68.86685625,38.6767802,1/25/17 22:00,1
83,69.86078544,38.05089098,1/25/17 22:00,1
115,69.67319595,40.25527461,1/25/17 22:00,1
135,68.73296331,39.70628987,1/25/17 22:00,1
100,69.48918127,38.20394327,1/25/17 22:00,1
81,67.98130548,37.30840119,1/25/17 22:00,1
40,69.23020602,38.53039006,1/25/17 22:00,1
103,69.59013445,40.2894689,1/25/17 22:00,1
38,69.07644209,38.59496787,1/25/17 22:00,1
52,68.65960657,37.7954733,1/25/17 22:00,1
75,69.09934775,37.25032806,1/25/17 22:00,1
61,68.80761501,38.07205583,1/25/17 22:00,1
19,68.52237609,38.5038854,1/25/17 22:00,1
80,68.19332619,37.41367716,1/25/17 22:00,1
18,68.48375532,38.56839889,1/25/17 22:00,1
110,69.80406909,40.23579195,1/25/17 22:00,1
88,69.55226138,37.7778347,1/25/17 22:00,1
126,69.45667544,40.16107849,1/25/17 22:00,1
44,70.235062,39.095214,1/25/17 22:00,1
139,70.42780818,40.30465143,1/25/17 22:00,1
93,69.42917184,37.57537252,1/25/17 22:00,1
34,68.96256182,38.49564397,1/25/17 22:00,1
96,69.2479133,38.4025367,1/25/17 22:00,1
16,68.54355895,38.53150235,1/25/17 22:00,1
2,68.774906,38.564038,1/25/17 22:00,1
91,69.8403121,37.91703144,1/25/17 22:00,1
117,69.81074747,40.1972635,1/25/17 22:00,1
73,69.08546113,37.24364286,1/25/17 22:00,1
132,68.92031645,39.97013038,1/25/17 22:00,1
137,70.57960926,40.14345155,1/25/17 22:00,0
57,68.69857778,37.9799092,1/25/17 22:00,1
70,68.6400463,37.459768,1/25/17 22:00,1
90,70.04056817,37.84226291,1/25/17 22:00,0
118,69.31297571,40.42845521,1/25/17 22:00,1
56,68.74439172,37.81553283,1/25/17 22:00,1
150,72.3365791,37.6991956,1/25/17 22:00,1
121,70.31425664,40.64793346,1/25/17 22:00,1
23,68.79487933,38.43434449,1/25/17 22:00,1
63,68.75491381,37.9556626,1/25/17 22:00,1
42,69.881006,38.805994,1/25/17 22:00,1
102,69.52373659,38.23247809,1/25/17 22:00,1
72,68.4508572,37.23293107,1/25/17 22:00,1
134,68.97526276,39.97441343,1/25/17 22:00,1
111,69.65226746,40.28255265,1/25/17 22:00,0
85,69.75333527,37.83212437,1/25/17 22:00,1
51,68.77390882,37.84206577,1/25/17 22:00,1
69,68.6868894,37.35688317,1/25/17 22:00,1
54,68.52974017,37.62056332,1/25/17 22:00,1
